Date,Volume,sentiment
2017-07-31,42675500.0,0.1041575486721118
2017-08-01,41515500.0,0.08061608642253804
2017-08-02,65457500.0,0.19243750270317073
2017-08-03,67675000.0,0.09269983479996075
2017-08-04,46344500.0,0.24859876965140124
2017-08-07,31622500.0,0.13358294104195742
2017-08-08,37249000.0,0.168054564893943
2017-08-09,34460500.0,0.06304993209404974
2017-08-10,35464500.0,0.026460055096418737
2017-08-11,21829000.0,0.05018817204301076
2017-08-14,22596000.0,-0.041525111079967154
2017-08-15,15425500.0,-0.004189814814814812
2017-08-16,17069000.0,0.04126262626262625
2017-08-17,25138500.0,0.06392625231910945
2017-08-18,27041000.0,0.310288451525565
2017-08-21,32477000.0,-0.10769109885548238
2017-08-22,21610000.0,0.08179125138427464
2017-08-23,24772500.0,0.07154550733819026
2017-08-24,22923500.0,0.0016405433646812996
2017-08-25,17420000.0,-0.06794306703397612
2017-08-28,18820000.0,-0.05544049564270152
2017-08-29,20368500.0,-0.003519061583577721
2017-08-30,17064500.0,0.06711840628507294
2017-08-31,20364000.0,0.08930239898989897
2017-09-01,15247500.0,-0.08044191919191918
2017-09-05,19175500.0,0.04967737722048068
2017-09-06,20457000.0,0.03491687710437711
2017-09-07,21196000.0,0.15669087491455913
2017-09-08,16317500.0,0.08560606060606062
2017-09-11,38335500.0,0.12401175621763859
2017-09-12,29864500.0,0.0457320114727522
2017-09-13,20926000.0,0.31640572390572397
2017-09-14,36012500.0,0.12435577145500809
2017-09-15,27102500.0,0.04771524771524771
2017-09-18,35940000.0,0.11520530626780633
2017-09-19,32259500.0,0.04957875508330056
2017-09-20,24595500.0,0.057363945578231296
2017-09-21,23091000.0,0.008740693917685064
2017-09-22,40797000.0,0.01830582611832612
2017-09-25,38029500.0,0.05033616043820126
2017-09-26,35781500.0,0.03731897627965043
2017-09-27,30301500.0,0.06290063331729998
2017-09-28,26598000.0,0.11126865243342512
2017-09-29,25535500.0,0.07650898596353142
2017-10-02,26434000.0,0.04525828941589811
2017-10-03,50768000.0,0.016935807850191418
2017-10-04,40817500.0,0.05339827841911178
2017-10-05,20858500.0,0.11765443551157835
2017-10-06,21487500.0,0.19536441130885565
2017-10-09,37468500.0,0.11011907338693053
2017-10-10,34892500.0,0.06086336884089692
2017-10-11,22504000.0,0.07678235846840498
2017-10-12,20435000.0,0.04069852941176471
2017-10-13,17702500.0,0.06157449494949495
2017-10-16,26877500.0,0.1675576159951159
2017-10-17,16466500.0,0.07489141414141415
2017-10-18,24695500.0,0.13360233285233283
2017-10-19,25309000.0,0.053645833333333344
2017-10-20,24652000.0,0.004603729603729603
2017-10-23,28736500.0,0.008742944818894198
2017-10-24,22458500.0,0.05531144781144781
2017-10-25,42970500.0,0.040879438322620136
2017-10-26,25117500.0,0.08304204745871414
2017-10-27,34898500.0,0.10946915968192565
2017-10-30,21272000.0,0.07255812089145423
2017-10-31,28361500.0,0.08333934583934584
2017-11-01,42286500.0,0.0009203670580915872
2017-11-02,98957000.0,0.08105496936082043
2017-11-03,44470000.0,-0.023344830991479038
2017-11-06,32430000.0,0.06680297371473841
2017-11-07,26471500.0,0.03163161922252831
2017-11-08,23626500.0,0.04285842293906811
2017-11-09,27235500.0,0.2307044807044807
2017-11-10,23127000.0,0.03187889678455716
2017-11-13,37924500.0,0.09453119631691058
2017-11-14,28380500.0,0.33766151777515413
2017-11-15,29893500.0,0.12440404040404036
2017-11-16,29110500.0,0.0485840608737668
2017-11-17,68675500.0,0.07511772077544333
2017-11-20,41238500.0,0.11953035194560617
2017-11-21,36306500.0,0.07404061254749332
2017-11-22,24588000.0,0.11503238105121667
2017-11-24,16220500.0,0.08588269054178148
2017-11-27,22779500.0,0.16049284586940835
2017-11-28,24747500.0,0.07398511352592986
2017-11-29,43837000.0,0.05245542356007473
2017-11-30,21758000.0,0.165384595079717
2017-12-01,21464500.0,0.12096125730994153
2017-12-04,29175500.0,0.14304056186868694
2017-12-05,23232500.0,0.05286608319217014
2017-12-06,35976500.0,0.026044372294372294
2017-12-07,23903000.0,0.07621484266221108
2017-12-08,17342500.0,0.04673120089786756
2017-12-11,39690000.0,0.06763697470330124
2017-12-12,43666000.0,0.06005267501858411
2017-12-13,31107500.0,0.07176839826839827
2017-12-14,28999500.0,0.07417977607709754
2017-12-15,34666000.0,-0.06305175352969472
2017-12-18,27381000.0,-0.002426004228329793
2017-12-19,34125000.0,0.10968498075998075
2017-12-20,29769000.0,0.055646034073453435
2017-12-21,21926000.0,-0.02029059249208504
2017-12-22,21079000.0,0.1148007816257816
2017-12-26,21892000.0,0.17855183609493958
2017-12-27,23560500.0,0.084456598295884
2017-12-28,21581500.0,0.0788573054613695
2017-12-29,18886000.0,0.03182095320767196
2018-01-02,21761000.0,0.050931163486719035
2018-01-03,22607500.0,0.10782243518130619
2018-01-04,49731500.0,-0.10732747438714321
2018-01-05,22956000.0,0.10235804182376763
2018-01-08,49297000.0,0.1339967034880828
2018-01-09,35733000.0,0.07101560245310244
2018-01-10,21549500.0,0.010654731332697434
2018-01-11,33227500.0,0.12862503062974767
2018-01-12,24125500.0,0.03721106412966878
2018-01-16,32371500.0,0.19413055822778047
2018-01-17,35517500.0,0.11871698132114794
2018-01-18,28429000.0,0.19136557539682544
2018-01-19,24441500.0,0.05980544077134986
2018-01-22,31052000.0,0.08547031024531024
2018-01-23,27327000.0,0.08516807391807388
2018-01-24,26437500.0,0.11229360212098313
2018-01-25,33701500.0,0.07673258691330977
2018-01-26,22697000.0,0.05090104802604805
2018-01-29,23735500.0,0.061494676494676485
2018-01-30,23588500.0,0.08727250180375182
2018-01-31,31070500.0,0.053954217629812874
2018-02-01,20988500.0,0.13296109240553683
2018-02-02,18524000.0,0.10909013305815629
2018-02-05,22320500.0,0.06422305764411027
2018-02-06,25442000.0,0.1590817775974026
2018-02-07,34846000.0,0.08078404509952128
2018-02-08,51573000.0,0.07069581092308365
2018-02-09,64668500.0,0.03025954986371651
2018-02-12,31139000.0,0.057966488477852136
2018-02-13,22801000.0,0.048486351611351605
2018-02-14,19753500.0,0.08478896103896104
2018-02-15,29564500.0,0.150928373015873
2018-02-16,28213000.0,0.07862612298096168
2018-02-20,20047000.0,0.08430566165860282
2018-02-21,16098000.0,0.012754165026892302
2018-02-22,34849000.0,0.2018817583515386
2018-02-23,29087000.0,0.17993164730006836
2018-02-26,21700000.0,0.07197820697820698
2018-02-27,23987000.0,0.14237373737373735
2018-02-28,30348500.0,0.11359895248784138
2018-03-01,34428000.0,0.05648399014778325
2018-03-02,25464000.0,0.10440830721003132
2018-03-05,19119000.0,-0.04347047712901371
2018-03-06,21428500.0,-0.01624852420306969
2018-03-07,25036500.0,0.05226928755998523
2018-03-08,17831000.0,-0.030642790229483807
2018-03-09,27534000.0,0.044997160194900285
2018-03-12,41320000.0,0.13549936972350765
2018-03-13,29829000.0,0.07815464091235695
2018-03-14,39837000.0,-0.01667925482186045
2018-03-15,32824000.0,0.10810368372666761
2018-03-16,30586500.0,0.040861695775488885
2018-03-19,37421500.0,0.017704212454212456
2018-03-20,23821500.0,0.046939662404778676
2018-03-21,29792000.0,0.044689363553610854
2018-03-22,24699000.0,0.12298288690476185
2018-03-23,33274500.0,0.09649771878448352
2018-03-26,41876000.0,0.17997522650391506
2018-03-27,69360000.0,-0.015678521214235488
2018-03-28,105007000.0,-0.0444652354210191
2018-03-29,75853500.0,-0.08365870194755827
2018-04-02,80570000.0,0.005306087837785191
2018-04-03,94222000.0,0.07097193270698708
2018-04-04,99483500.0,0.046839652402923995
2018-04-05,95605500.0,0.09629269951562944
2018-04-06,67601500.0,0.12020701433982683
2018-04-09,51249000.0,0.29098452052997514
2018-04-10,54949000.0,0.05761601950238311
2018-04-11,37414500.0,0.042507766901423626
2018-04-12,38044000.0,0.07828110862485863
2018-04-13,36636000.0,0.1300433697089946
2018-04-16,31692500.0,0.12144274376417231
2018-04-17,35000000.0,-0.002661893882131976
2018-04-18,32788500.0,0.04195101091168506
2018-04-19,30453000.0,0.14403330422606125
2018-04-20,28139500.0,0.18466480741480748
2018-04-23,24467000.0,0.0736573914591156
2018-04-24,28426500.0,0.17051906715969214
2018-04-25,20068000.0,0.11830938564981118
2018-04-26,21780000.0,0.09737931182574039
2018-04-27,21823000.0,0.0820353731109545
2018-04-30,21141000.0,0.033950036075036084
2018-05-01,23128000.0,0.07084937304208137
2018-05-02,44852000.0,0.17020908788464942
2018-05-03,86760500.0,-0.04294717659134254
2018-05-04,42847000.0,-0.07072300951466483
2018-05-07,43391000.0,0.04741296763339172
2018-05-08,29650000.0,0.05450946439439516
2018-05-09,28637000.0,0.07762562210042051
2018-05-10,28258000.0,0.06134001664064956
2018-05-11,23398000.0,0.04573240416990417
2018-05-14,36434000.0,0.08857850351458309
2018-05-15,47596000.0,0.07402834054834058
2018-05-16,28370000.0,0.030908248772832086
2018-05-17,22103000.0,0.054379927869015174
2018-05-18,36259500.0,0.04771178182197919
2018-05-21,45913000.0,0.09455116792929293
2018-05-22,44729000.0,0.10105559708077695
2018-05-23,29925500.0,0.04902244600104622
2018-05-24,20883500.0,0.07105294113797514
2018-05-25,19375500.0,0.028526449184343917
2018-05-29,28333000.0,0.09517974386724387
2018-05-30,37448500.0,0.07515505516781028
2018-05-31,29598500.0,0.05632546425537082
2018-06-01,27122000.0,0.07490608050952875
2018-06-04,23989000.0,0.04333870969473647
2018-06-05,29976000.0,0.06392965180074554
2018-06-06,93836500.0,0.09936900396927144
2018-06-07,71726500.0,0.10949846269182205
2018-06-08,41026000.0,0.08648888054500298
2018-06-11,65917500.0,0.1669458874458874
2018-06-12,111737000.0,0.087907591108655
2018-06-13,47349000.0,0.11683419514109111
2018-06-14,54905000.0,0.10765485356108427
2018-06-15,54241500.0,0.0654844633228092
2018-06-18,60366000.0,0.09003855310465883
2018-06-19,63809500.0,0.12495105820105817
2018-06-20,41918500.0,0.14824735780699083
2018-06-21,39835500.0,0.07108368796928118
2018-06-22,51330500.0,0.04898186746952179
2018-06-25,34656500.0,0.045566635745207175
2018-06-26,37262500.0,0.06578683035714285
2018-06-27,41668500.0,0.08214797270125139
2018-06-28,41990000.0,0.10897798178832663
2018-06-29,32462000.0,0.052759040069166666
2018-07-02,93799000.0,0.05413577329143043
2018-07-03,61413000.0,-0.08665273316116573
2018-07-05,87382000.0,0.037153369475407795
2018-07-06,44327500.0,0.07790834155823335
2018-07-09,37984000.0,0.047432151182151175
2018-07-10,47357500.0,0.12371337076771863
2018-07-11,24420500.0,0.048574457599078816
2018-07-12,28606000.0,0.1264099355505606
2018-07-13,29349000.0,0.048971866384039595
2018-07-16,39093500.0,0.05943677608784563
2018-07-17,34981000.0,0.11134433686238501
2018-07-18,28121000.0,0.08641568100994329
2018-07-19,29576500.0,0.05198511113819085
2018-07-20,25811000.0,0.023658921661741213
2018-07-23,54964500.0,0.03985341514696032
2018-07-24,47954000.0,0.04529735857771946
2018-07-25,35377000.0,0.09771727622025245
2018-07-26,23152500.0,0.1100282875337223
2018-07-27,28516500.0,0.05989901996151999
2018-07-30,34070500.0,0.03425271347748411
2018-07-31,25384500.0,0.030943092272953377
2018-08-01,50647000.0,0.06844002508689147
2018-08-02,116075000.0,0.07356608764854555
2018-08-03,68282500.0,0.10637804141264358
2018-08-06,42821500.0,0.04750629075919775
2018-08-07,154379000.0,0.06995926406869464
2018-08-08,122856000.0,0.07763308156155636
2018-08-09,85919000.0,0.07578700278622473
2018-08-10,57760000.0,0.05580174362674364
2018-08-13,52319500.0,0.045479314313673955
2018-08-14,34932000.0,0.071201003791783
2018-08-15,45506500.0,0.03944639550264551
2018-08-16,30320000.0,0.03671679915653131
2018-08-17,94793000.0,-0.0005110994899025425
2018-08-20,87011500.0,-0.035761130913288655
2018-08-21,65861000.0,0.027672714638853884
2018-08-22,29730000.0,0.035072264699063264
2018-08-23,25736500.0,0.08597137947552032
2018-08-24,18013000.0,0.11683682876710087
2018-08-27,65396500.0,0.028074934092460545
2018-08-28,38245500.0,0.011497267969550569
2018-08-29,37237000.0,0.041138347860953384
2018-08-30,36083500.0,0.20996889084852047
2018-08-31,26875500.0,0.19655532434502365
2018-09-04,41752500.0,0.020741306089000724
2018-09-05,38604000.0,0.03792242039442039
2018-09-06,37404000.0,0.018247982441501973
2018-09-07,112459500.0,0.07606530757128228
2018-09-10,71417500.0,0.09782643024608609
2018-09-11,45850000.0,0.03833315824915825
2018-09-12,50077000.0,0.08587606792717095
2018-09-13,31701500.0,0.10642669087185215
2018-09-14,33828000.0,0.15456873709079572
2018-09-17,34438000.0,0.07744909286315534
2018-09-18,82737500.0,-0.09213468081102456
2018-09-19,41474500.0,-0.0160061392449883
2018-09-20,36747000.0,0.024505748193866996
2018-09-21,25252500.0,0.11416093599687349
2018-09-24,24215000.0,0.05210971064712561
2018-09-25,22408500.0,0.107426533618498
2018-09-26,39216000.0,0.07454436259165095
2018-09-27,42545500.0,0.01742920930782281
2018-09-28,168248500.0,0.020935636813647938
2018-10-01,108888000.0,0.020334161499433484
2018-10-02,58717500.0,0.038765257206193095
2018-10-03,39975000.0,0.06552393276091194
2018-10-04,49071000.0,0.023448272327748057
2018-10-05,89722500.0,0.04397282315176493
2018-10-08,67363500.0,0.10337141913863471
2018-10-09,60303000.0,0.05781317863048636
2018-10-10,64076500.0,0.04477901919033404
2018-10-11,40838500.0,0.07824714926277426
2018-10-12,36007000.0,0.09709165652793103
2018-10-15,31000000.0,0.07465923406399597
2018-10-16,47632000.0,0.07628883382313262
2018-10-17,43277500.0,0.040437610780991284
2018-10-18,27106000.0,0.059680325289367855
2018-10-19,46877500.0,0.054958083503342144
2018-10-22,28001500.0,0.08099230824894547
2018-10-23,95139000.0,0.06652159604221648
2018-10-24,100291500.0,0.07001075951707228
2018-10-25,104203500.0,0.12264595474466722
2018-10-26,137127500.0,0.07788254384766763
2018-10-29,72430000.0,0.07104175174929893
2018-10-30,45633500.0,0.11425133575938697
2018-10-31,38121500.0,0.15304266814367826
2018-11-01,40000500.0,0.1446697668851134
2018-11-02,39040000.0,0.05737020937863636
2018-11-05,39155000.0,0.09759559055248707
2018-11-06,33814500.0,0.1138112373737374
2018-11-07,36872500.0,0.04969758878127521
2018-11-08,35453500.0,0.09326186898500953
2018-11-09,25494000.0,0.06025531398302098
2018-11-12,34707500.0,0.05834784143225701
2018-11-13,27243000.0,0.1420849479644932
2018-11-14,25201500.0,0.14260965952037366
2018-11-15,23128500.0,0.10519500038340619
2018-11-16,36031000.0,0.08579390933140932
2018-11-19,48544500.0,0.11942295114024085
2018-11-20,40023500.0,0.10216941134466909
2018-11-21,23434000.0,0.12048441585565646
2018-11-23,21013000.0,0.054761268823768826
2018-11-26,39960500.0,0.046024416317075045
2018-11-27,31791500.0,0.08643417373557563
2018-11-28,20638000.0,0.05516791333666334
2018-11-29,15403500.0,0.06379526021267094
2018-11-30,28145500.0,0.11811358919656334
2018-12-03,41532500.0,0.11463504890171555
2018-12-04,42309500.0,0.10200962397390965
2018-12-06,39212500.0,0.060619382986120726
2018-12-07,57556000.0,0.0665216115064952
2018-12-10,33067500.0,0.06095857707384651
2018-12-11,31544000.0,0.10281755896013711
2018-12-12,25135000.0,0.06202519669483956
2018-12-13,36829500.0,0.07555566863479707
2018-12-14,31688000.0,0.10785495001764843
2018-12-17,38370000.0,0.19218028107158544
2018-12-18,35500000.0,0.07495063173260848
2018-12-19,41371000.0,0.09104456399746255
2018-12-20,45359500.0,0.09509497839806057
2018-12-21,40084000.0,0.12331375469768326
2018-12-24,27799500.0,-0.17574145761645757
2018-12-26,40815500.0,0.059595353702496585
2018-12-27,42875500.0,0.10943772036629174
2018-12-28,49695000.0,0.12185340371536195
2018-12-31,31511500.0,0.08912344426406928
2019-01-02,58293000.0,-0.021543373022008202
2019-01-03,34826000.0,0.03568431449383824
2019-01-04,36970500.0,0.07849182299182296
2019-01-07,37756000.0,0.03483538355198661
2019-01-08,35042500.0,0.07875594814136479
2019-01-09,27164500.0,0.0723706060987807
2019-01-10,30282000.0,0.061720249304995076
2019-01-11,25195500.0,0.0682593560230279
2019-01-14,26236500.0,0.008771321271321266
2019-01-15,30283000.0,0.13863173629721245
2019-01-16,23458500.0,0.07129576638051212
2019-01-17,18383500.0,0.0743484388704977
2019-01-18,120754000.0,0.04002143938476191
2019-01-22,60333500.0,0.0718679338460892
2019-01-23,62650000.0,0.19081817000491696
2019-01-24,40061000.0,0.1461245460021129
2019-01-25,36248000.0,0.13906936605354328
2019-01-28,32116500.0,0.09243696581899467
2019-01-29,23108500.0,0.07044665464165467
2019-01-30,56251500.0,0.05761307993353447
2019-01-31,62846000.0,0.0594576430189748
2019-02-01,36417000.0,0.08073412530386047
2019-02-04,36760500.0,-0.00419444116489572
2019-02-05,33714000.0,0.07157810685249709
2019-02-06,25192500.0,0.12603108477374625
2019-02-07,32603000.0,0.13390998785165445
2019-02-08,29221000.0,0.06317554359221025
2019-02-11,35648500.0,0.03131061088075855
2019-02-12,27588000.0,0.09340147659804149
2019-02-13,25708000.0,0.17885869726678547
2019-02-14,26004000.0,0.1567165023561508
2019-02-15,19524500.0,0.10087894092439545
2019-02-19,20842000.0,0.07163709108351965
2019-02-20,35710500.0,0.09915683866834991
2019-02-21,44546000.0,-0.2218039727750001
2019-02-22,28703000.0,-0.25811640809569
2019-02-25,33132500.0,0.010124133197049868
2019-02-26,42912500.0,0.0015550145563276404
2019-02-27,55919500.0,0.007995959523053155
2019-02-28,52603500.0,0.05044513155735954
2019-03-01,114557000.0,0.0304996361513305
2019-03-04,85484000.0,0.014618925323857298
2019-03-05,93823500.0,0.03797267344057972
2019-03-06,51677500.0,0.050756388287638295
2019-03-07,47212500.0,0.02950278444028444
2019-03-08,44098000.0,0.009740032724187645
2019-03-11,36961500.0,0.03393199487587243
2019-03-12,37520500.0,0.07272431252750405
2019-03-13,34223500.0,0.06212310640222571
2019-03-14,35517000.0,0.07261445852015047
2019-03-15,73927500.0,0.07763543592269559
2019-03-18,51405000.0,0.039739587475807955
2019-03-19,59003000.0,0.0139478892950864
2019-03-20,34541000.0,0.016688725468228572
2019-03-21,29735500.0,0.05756380135087761
2019-03-22,43728000.0,0.06508818038489754
2019-03-25,51075000.0,0.008396471146471157
2019-03-26,36754500.0,0.041410895853852187
2019-03-27,43896000.0,0.013332290978319032
2019-03-28,33870500.0,0.06692140673008017
2019-03-29,29956500.0,0.016748225732600753
2019-04-01,40552000.0,0.14559370477704262
2019-04-02,27394500.0,0.05543139730639721
2019-04-03,39597000.0,-2.9074761217577034e-06
2019-04-04,118603500.0,-0.007515977979961023
2019-04-05,65191500.0,0.03807603382603377
2019-04-08,52052000.0,0.024305507455507462
2019-04-09,29520000.0,0.08020514582095471
2019-04-10,35306500.0,0.1028045857889302
2019-04-11,49179500.0,0.09456026943686177
2019-04-12,33730000.0,0.05928672597335791
2019-04-15,50193000.0,0.05542028534395793
2019-04-16,36364500.0,0.09350190307567352
2019-04-17,25632500.0,0.10612270387270384
2019-04-18,29381500.0,0.12940547014342196
2019-04-22,60735500.0,0.06416071751761826
2019-04-23,54719500.0,0.07811826009543994
2019-04-24,53637500.0,0.05550838916975281
2019-04-25,109247000.0,0.1042443668180669
2019-04-26,111803500.0,0.04836255590141073
2019-04-29,83572500.0,0.04336931442400193
2019-04-30,47323000.0,0.08493764505480901
2019-05-01,53522000.0,0.05821537640469048
2019-05-02,90796500.0,0.028970248285926245
2019-05-03,118534000.0,0.15944194305107
2019-05-06,54169500.0,0.06228593772920012
2019-05-07,50657000.0,0.08552883958591721
2019-05-08,30882000.0,0.03684461179252845
2019-05-09,33557000.0,0.09630986323111704
2019-05-10,35041500.0,0.08070012404647826
2019-05-13,54174000.0,-0.023780762133385574
2019-05-14,36262000.0,0.061595786503611305
2019-05-15,36480000.0,0.08932181124238418
2019-05-16,37416500.0,0.02796163522287118
2019-05-17,88933500.0,-0.030966178488465276
2019-05-20,102631000.0,0.01806518665836009
2019-05-21,90019500.0,-0.12822672375830507
2019-05-22,93426000.0,-0.06166051816556015
2019-05-23,132735500.0,0.043673863679600466
2019-05-24,70683000.0,0.03991647383873432
2019-05-28,51564500.0,0.060596471527829925
2019-05-29,59843000.0,0.02369201113203356
2019-05-30,39632500.0,0.04262902178145448
2019-05-31,52033500.0,0.11290309147859696
2019-06-03,65322000.0,0.07895863696630573
2019-06-04,69037500.0,0.04543914501173041
2019-06-05,67554000.0,-0.027821198058148623
2019-06-06,101211000.0,0.024949261331038416
2019-06-07,80017500.0,0.04108405583918502
2019-06-10,52925000.0,0.07912934841613416
2019-06-11,58267500.0,0.04686540754769923
2019-06-12,75987500.0,0.06068449787431698
2019-06-13,40841500.0,0.0659750819519727
2019-06-14,37167000.0,0.05285153045073679
2019-06-17,61584000.0,0.11384488358994012
2019-06-18,63579000.0,0.06244442505854195
2019-06-19,32875500.0,0.07635838431383164
2019-06-20,59317500.0,0.07295375960946139
2019-06-21,41010500.0,0.015286287413303533
2019-06-24,28754000.0,0.08129936004936004
2019-06-25,30910500.0,0.1195454830858312
2019-06-26,42536000.0,0.06266979255627214
2019-06-27,31698500.0,0.10391174432292853
2019-06-28,34257000.0,0.10604007661236581
2019-07-01,41067000.0,0.09237909623543952
2019-07-02,46295000.0,0.0822785182290053
2019-07-03,71005500.0,0.061654370878633916
2019-07-05,35328500.0,0.05701546192825265
2019-07-08,29402500.0,0.1360314263764028
2019-07-09,30954000.0,0.055266382310499955
